Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
PPL.NS,,Building Products & Equipment,Industrials,464,,,,,,86400,2,555.15,560.6,540.7,563.3,555.15,560.6,540.7,563.3,1.8,0.0036000002,1726531200,0.0297,0.98,1.309,13.298028,,67530,67530,119718,119072,119072,13064181760,319.8,667.95,1.8700249,535.708,480.24475,,,9721075712,0.13823,10175068,23918400,0.55862,0.0029499999,23920500,152.674,3.5772302,0.375,41.07,,0.23340106,1.8,1726531200,NSI,EQUITY,PPL.NS,PRAKASH PIPES LIMITED,Prakash Pipes Limited,546.15,,,,,,none,,2579500032,107.852,1163624960,401800000,,,6986100224,11.003,292.124,,,,,0.376,0.167,0.31445,0.16656,0.14867
PPLPHARMA.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,6719,,,,,,86400,2,258.35,258.35,251.0,258.5,258.35,258.35,251.0,258.5,0.11,0.0004,1720742400,0.2821,,0.084,662.6316,54.882305,2043499,2043499,11087306,8850310,8850310,332333187072,114.35,307.9,3.8182452,250.5576,185.48595,,,378377764864,0.00521,608986535,1319830016,0.54743,0.22041,1340519936,59.505,4.231577,3.5,0.38,,1.0,0.11,1720742400,NSI,EQUITY,PPLPHARMA.NS,PIRAMAL PHARMA LIMITED,Piramal Pharma Limited,251.8,310.0,260.0,284.0,277.5,,none,6,4084100096,3.073,12872699904,47864098816,0.427,1.028,87038197760,60.533,66.045,0.024549998,0.00579,-3665387520,6809999872,3.25,0.173,0.60153997,0.1479,0.06664
PRAENG.NS,,Real Estate - Development,Real Estate,,,,,,,86400,2,32.17,32.78,31.41,32.78,32.17,32.78,31.41,32.78,,,1221696000,,,-0.106,,,42253,42253,59990,73922,73922,2243538688,16.9,46.2,4.10446,33.3552,32.409,,,3609285632,-0.75773,29926349,69935800,0.52573,,70462896,73.869,0.4310333,,-5.96,,0.88402367,2.5,1221696000,NSI,EQUITY,PRAENG.NS,PRAJAY ENG. SYN. LTD.,Prajay Engineers Syndicate Limited,31.84,,,,,,none,,357091008,5.846,-345455744,1826146048,,,546609984,35.382,8.185,,,,,,-0.373,-0.21778,-0.632,-1.06268
PRAJIND.NS,,Engineering & Construction,Industrials,1400,,,,,,86400,2,818.3,811.1,801.0,822.35,818.3,811.1,801.0,822.35,6.0,0.0075,1721260800,0.36720002,2.96,0.784,49.267323,34.99782,318138,318138,1342262,1409259,1409259,150340993024,448.0,855.0,4.4710803,754.957,663.30225,,,142735769600,0.089320004,122877407,183812992,0.34739,0.28805,187096000,70.739,11.359364,-0.137,16.31,22.65,0.48051584,6.0,1721260800,NSI,EQUITY,PRAJIND.NS,PRAJ INDUSTRIES LTD,Praj Industries Limited,803.55,931.0,804.0,861.8,865.0,,none,5,6549723136,35.655,3796776960,1676093056,0.958,1.544,33625206784,12.898,182.94,0.07724,0.24903,1327068032,2583988992,-0.138,-0.075,0.36856997,0.11291,0.090150006
PRAKASH.NS,,Steel,Basic Materials,2427,,,,,,86400,2,180.88,181.54,178.0,182.5,180.88,181.54,178.0,182.5,1.2,0.0070999996,1726531200,,,1.127,9.2493515,5.5067897,935947,935947,809799,1137237,1137237,32368955392,128.15,237.0,0.84484464,168.2468,176.8392,,,31213869056,0.09116,91860877,179082000,0.47417,0.01825,181420000,168.847,1.0566963,0.012,19.29,32.4,-0.017240405,1.2,1726531200,NSI,EQUITY,PRAKASH.NS,PRAKASH INDUSTRIES LTD,Prakash Industries Limited,178.42,,,,,,none,,2761200128,15.419,5108100096,3622799872,,,38313500672,11.981,213.92,,,,,0.012,0.152,0.29654,0.13332,0.0828
PRAKASHSTL.NS,,Steel,Basic Materials,72,,,,,,86400,2,9.03,9.18,8.93,9.18,9.03,9.18,8.93,9.18,,,1442793600,,1.01,0.819,4.331731,,528998,528998,637731,1223044,1223044,1576750080,6.8,16.2,1.6862375,8.5822,8.77705,,,1417847168,0.39515,115775008,175000000,0.33694,,175192992,0.441,20.43084,-0.996,2.08,,0.32500005,0.05,1442793600,NSI,EQUITY,PRAKASHSTL.NS,PRAKASH STEELAGE LTD,Prakash Steelage Limited,9.01,,,,,,none,,7975000,0.046,17549500,3069000,,,935070016,3.977,6.044,,,,,,-0.422,0.14955,0.01877,-0.04611
PRAXIS.NS,,Specialty Retail,Consumer Cyclical,692,,,,,,86400,2,21.75,21.6,20.91,22.36,21.75,21.6,20.91,22.36,,,,,,0.505,,,30954,30954,181821,80184,80184,2909471488,11.15,38.0,1.4496171,24.3048,19.2997,,,5042554880,-0.3764,32391808,135218000,0.82587,0.0177,136275008,-3.448,,,-5.11,,-0.32649845,,,NSI,EQUITY,PRAXIS.NS,PRAXIS HOME RETAIL LTD,Praxis Home Retail Limited,21.35,,,,,,none,,19938000,0.158,-220007008,1860955008,,,2007062016,,15.702,,,,,,-0.375,0.48395002,-0.10962,-0.65669
PRECAM.NS,,Auto Parts,Consumer Cyclical,1305,,,,,,86400,2,352.35,356.0,347.0,367.85,352.35,356.0,347.0,367.85,1.0,0.0034,1721347200,0.1984,,0.624,71.44135,,1448091,1448091,827531,1100351,1100351,34133147648,172.65,382.8,3.334334,298.9228,230.84505,,,26275565568,0.04676,20294674,94985800,0.78796,0.0126,94985800,78.785,4.561147,1.828,5.03,,0.41559982,1.0,1721347200,NSI,EQUITY,PRECAM.NS,PRECISION CAMSHAFTS LTD.,Precision Camshafts Limited,359.35,,,,,,none,,3140850944,33.067,1023058496,1101138944,,,10236871680,14.714,107.864,,,,,1.837,-0.028,0.58249,0.09994,0.035380002
PRECOT.NS,,Textile Manufacturing,Consumer Cyclical,2224,,,,,,86400,2,617.65,610.0,607.0,647.7,617.65,610.0,607.0,647.7,1.5,0.0027,1723507200,,,0.644,18.624743,,6426,6426,8971,20971,20971,7605599744,249.15,690.5,0.769452,508.836,441.568,,,10448899072,0.02962,4608240,12000000,,,12515500,348.511,1.818594,,34.03,,1.2647848,1.5,1723507200,NSI,EQUITY,PRECOT.NS,PRECOT LIMITED,Precot Limited,633.8,,,,,,none,,133052000,11.088,789639488,3732340992,,,9884437504,89.245,823.52,,,,,,0.048,0.35568002,0.07989,0.085810006
PRECWIRE.NS,,Electrical Equipment & Parts,Industrials,678,,,,,,86400,2,191.43,190.2,186.52,194.47,191.43,190.2,186.52,194.47,0.8,0.0043,1731974400,0.23030001,1.59,1.092,41.190792,,310119,310119,837996,381042,381042,34230890496,103.55,221.0,0.93337256,189.8716,160.6649,1.1,0.0057462263,33648357376,0.02221,64127304,178658000,0.64548,0.0019400001,182244000,30.261,6.2069993,0.179,4.56,,0.4907143,0.35,1731974400,NSI,EQUITY,PRECWIRE.NS,PRECISION WIRES INDIA LTD,Precision Wires India Limited,187.83,,,,,,none,,907836032,5.088,1479033984,1044713024,1.1,1.694,36674412544,19.35,205.202,0.07999,0.16025999,-672100992,635452992,0.187,0.257,0.083629996,0.04033,0.03069
PREMEXPLN.NS,,Specialty Chemicals,Basic Materials,841,,,,,,86400,2,473.1,473.45,459.4,479.0,473.1,473.45,459.4,479.0,0.5,0.0011,1726790400,0.012999999,,1.331,18.348946,,96531,96531,116323,168356,168356,25453236224,253.4,908.8,8.6982765,466.809,521.4814,,,24957890560,0.0937,21795820,53761200,0.47467,0.08916,54144300,40.954,11.478733,-0.113,25.62,,0.45204628,0.5,1726790400,NSI,EQUITY,PREMEXPLN.NS,PREMIER EXPLOSIVES LTD,Premier Explosives Limited,470.1,,,,,,none,,292440000,5.436,576574272,614937984,,,2926238976,27.764,54.372,,,,,-0.115,0.337,0.58709997,0.19704,0.15317
PREMIER.NS,,Specialty Industrial Machinery,Industrials,,,,,,,86400,4,3.56,3.6,3.56,3.6,3.56,3.6,3.56,3.6,,,1409184000,,3.21,0.861,,,17037,17037,6095,2248,2248,109645152,2.45,5.8,,3.949,4.0365,,,1760345728,,18121143,30372600,0.39854,0.056550004,30799200,-108.578,,,-2.72,,0.07878792,3.0,1409184000,NSI,EQUITY,PREMIER.NS,PREMIER LIMITED,Premier Limited,3.56,,,,,,none,,156446000,5.133,-10285750,1783305984,,,,,,,,,,,,,,
PREMIERENE.NS,,Solar,Technology,1396,,,,,,86400,2,1329.15,1336.1,1295.0,1348.9,1329.15,1336.1,1295.0,1348.9,,,,,,,106.3751,51.837826,3193086,3193086,3503544,5102336,5102336,584168374272,802.1,1348.9,40.89286,1102.843,1094.5698,,,463956606976,-0.00896,70580688,446833984,0.78769,0.04725,446833984,63.736,20.511955,2.896,12.29,,0.5565543,,,NSI,EQUITY,PREMIERENE.NS,PREMIER ENERGIES LIMITED,,1307.35,1035.0,1035.0,1035.0,1035.0,,none,1,20277229568,56.22,1006700032,12573710336,0.177,1.018,14285339648,54.389,42.762,0.0174,-0.03221,-1728247552,366849984,3.568,1.202,0.159,0.07047,0.19042
PREMIERPOL.NS,,Specialty Chemicals,Basic Materials,304,,,,,,86400,2,65.32,67.5,65.5,68.58,65.32,67.5,65.5,68.58,0.15,0.0022,1725840000,0.0637,,0.193,28.618647,,205828,205828,962072,109918,109918,7074274816,28.41,71.316,2.3902,59.28516,46.13728,,,7096591872,0.08335,17821240,104742000,0.81561995,,105207000,10.168,6.6424074,0.607,2.36,,1.2100785,0.75,1725840000,NSI,EQUITY,PREMIERPOL.NS,PREMIER POLYFILMS LTD,Premier Polyfilm Ltd.,67.54,,,,,,none,,25800000,0.246,360150016,44200000,1.088,2.56,2959699968,4.148,28.248,,,,,0.609,0.035,0.35548002,0.12168,0.12054
PRESTIGE.NS,,Real Estate - Diversified,Real Estate,8351,,,,,,86400,2,1751.9,1744.0,1735.0,1777.35,1751.9,1744.0,1735.0,1777.35,1.8,0.001,1727049600,0.1066,0.81,0.711,103.09651,49.513878,664773,664773,772058,589472,589472,750479409152,967.3,2074.8,9.235192,1695.903,1636.8798,,,783511584768,0.083809994,146431864,430729984,0.63686,0.25541002,430988000,404.758,4.302077,-0.774,16.89,12.29,0.56324625,1.8,1727049600,NSI,EQUITY,PRESTIGE.NS,PRESTIGE ESTATE LTD,Prestige Estates Projects Limited,1741.3,2380.0,1465.0,1911.4445,1895.0,2.05556,buy,18,58374000640,142.746,24632999936,123514003456,0.229,1.333,81263001600,71.889,201.708,0.02668,0.06592,-33329874944,13313000448,-0.779,0.03,0.71547997,0.30313,0.18699
PRICOLLTD.NS,,Auto Parts,Consumer Cyclical,1879,,,,,,86400,2,509.35,510.3,507.05,512.8,509.35,510.3,507.05,512.8,,,1534204800,,2.39,0.049,37.309383,25.068966,303300,303300,258650,416015,416015,62025240576,330.05,542.5,2.5362933,469.823,459.2615,,,61469134848,0.067940004,73429263,121881000,0.39711,0.31982002,121894000,76.999,6.6091766,0.359,13.64,,0.4678396,1.0,1534377600,NSI,EQUITY,PRICOLLTD.NS,PRICOL LIMITED,Pricol Limited,508.9,600.0,580.0,590.0,590.0,1.0,strong_buy,2,1062996992,8.727,3007126016,542196992,0.845,1.433,24455073792,5.781,200.713,0.09985,0.19478,-71414496,1850589952,0.36,0.158,0.30364,0.12297,0.084580004
PRIMESECU.NS,,Capital Markets,Financial Services,19,,,,,,86400,2,298.95,298.95,284.0,300.4,298.95,298.95,284.0,300.4,1.0,0.0033000002,1718841600,0.0887,,0.217,26.523119,,83903,83903,109860,116024,116024,10037331968,160.0,359.0,11.261452,302.33,243.2276,,,9435794432,0.43622002,19684109,33552800,0.55521,0.059359998,34309800,56.227,5.203016,3.354,11.03,,0.5573596,1.0,1718841600,NSI,EQUITY,PRIMESECU.NS,PRIME SECURITIES LIMITED,Prime Securities Limited,292.55,,,,,,none,,374200000,11.161,,,8.519,8.589,891299968,,26.807,0.21361,0.23961,,464800000,3.293,0.938,0.87288004,,0.60047
PRINCEPIPE.NS,,Building Products & Equipment,Industrials,1787,,,,,,86400,2,429.9,430.45,423.0,439.85,429.9,430.45,423.0,439.85,1.0,0.0023,1725408000,0.084,,0.905,35.595634,22.062187,286025,286025,186570,276709,276709,46938185728,418.65,776.0,1.8155925,480.403,584.07074,,,47467425792,0.05091,41730909,110561000,0.62274,0.22614999,110625000,142.199,2.9838464,-0.792,11.92,,-0.39828408,1.0,1725408000,NSI,EQUITY,PRINCEPIPE.NS,PRINCE PIPES FITTINGS LTD,Prince Pipes and Fittings Limited,424.3,741.0,480.0,605.06665,632.0,,none,15,1189500032,10.756,2672280064,1735090048,0.938,2.363,25852819456,11.034,256.112,0.05209,0.087139994,-1917675008,139940000,-0.792,-0.052,0.28206,0.103369996,0.029140001
PRITI.NS,,Furnishings, Fixtures & Appliances,Consumer Cyclical,41,,,,,,86400,2,157.26,157.97,152.5,159.99,157.26,157.97,152.5,159.99,,,1631750400,,,-0.921,21.027246,,53543,53543,72192,64460,64460,2060948224,122.41,265.0,2.2080011,147.2702,153.3946,,,2066202112,0.09944,4775143,13353300,,,13353300,50.506,3.0558743,-0.161,7.34,,-0.374762,0.125,1631750400,NSI,EQUITY,PRITI.NS,PRITI INTERNATIONAL LTD,Priti International Limited,154.34,,,,,,none,,20184000,1.506,108067504,,,,933400000,,72.891,,,,,-0.323,0.175,0.26112,0.11578,0.07287
PRITIKAUTO.NS,,Specialty Industrial Machinery,Industrials,811,,,,,,86400,2,27.29,27.5,26.62,27.56,27.29,27.5,26.62,27.56,,,,,,0.422,28.817204,,811718,811718,1034783,1291592,1291592,4475626496,22.89,53.5,1.3313279,25.5116,28.0983,,,5399227392,0.0363,43249074,166512992,0.66196996,0.05105,167000992,13.205,2.0295343,-0.1,0.93,,-0.1951952,,,NSI,EQUITY,PRITIKAUTO.NS,PRITIKA AUTO INDUS LTD,Pritika Auto Industries Limited,26.8,,,,,,none,,52292000,0.326,544956224,1493597056,,,3361776128,66.554,25.634,,,,,-0.65,-0.062,0.48826,0.16209999,0.108260006
PRIVISCL.NS,,Specialty Chemicals,Basic Materials,711,,,,,,86400,2,1877.1,1875.0,1870.0,1916.95,1877.1,1875.0,1870.0,1916.95,2.0,0.0011,1721779200,0.0572,,0.099,53.474045,,19604,19604,56143,22864,22864,73410609152,975.0,2017.0,3.8946054,1764.747,1424.6875,,,83696336896,0.07205,5905573,39062700,0.73489,0.02429,39156500,253.965,7.3821197,0.464,35.06,,0.49559247,2.0,1721779200,NSI,EQUITY,PRIVISCL.NS,PRIVI SPECIALITY CHE LTD,Privi Speciality Chemicals Limited,1874.8,1165.0,1165.0,1165.0,1165.0,,none,1,262452000,6.716,3797594880,10528898048,0.426,1.235,18849306624,104.309,484.706,0.068330005,0.14494,313389888,3174230016,0.475,0.17,0.36205003,0.20146999,0.14606
PROZONER.NS,,Real Estate - Diversified,Real Estate,10,,,,,,86400,2,24.14,24.1,23.7,24.36,24.14,24.1,23.7,24.36,,,,,,0.895,,,193592,193592,240098,175190,175190,3651443200,20.91,44.8,2.2381046,24.0168,29.1461,,,9881690112,-0.05494,59744698,152603008,0.25756,0.303,153551008,33.383,0.7123386,,-0.77,,-0.30670553,,,NSI,EQUITY,PROZONER.NS,PROZONE REALTY LIMITED,Prozone Realty Limited,23.78,,,,,,none,,1064608000,6.97,438566496,4219239936,,,1631489024,50.577,10.824,,,,,,-0.399,0.72024,0.26881,0.0497
PRSMJOHNSN.NS,,Building Materials,Basic Materials,5229,,,,,,86400,2,196.63,197.2,193.05,197.4,196.63,197.2,193.05,197.4,,,1565049600,,,1.11,,64.43636,360112,360112,3437341,858777,858777,98974916608,142.0,246.0,1.3359625,190.1022,174.8054,,,107823423488,0.02099,210025533,503356992,0.7665,0.08347999,507772000,27.594,7.063854,,-2.3,,0.074531436,1.0,1565049600,NSI,EQUITY,PRSMJOHNSN.NS,PRISM JOHNSON LIMITED,Prism Johnson Limited,194.92,191.0,135.0,164.0,165.0,,none,4,6618699776,13.149,3784175104,17477799936,,,74085097472,106.35,145.994,,,,,,-0.092,0.41599,0.05108,0.011720001
PRUDENT.NS,,Asset Management,Financial Services,1029,,,,,,86400,2,2996.45,3028.0,2899.95,3028.0,2996.45,3028.0,2899.95,3028.0,2.0,0.0007,1726185600,0.047,,0.42,69.92212,43.705334,36116,36116,84314,39072,39072,122671497216,1135.0,3735.2,12.164772,2854.697,2122.8982,,,121591218176,0.17452,14355104,41406700,0.65338,0.25726998,41431400,137.182,21.596127,0.693,42.37,68.92,1.4199305,2.0,1726185600,NSI,EQUITY,PRUDENT.NS,PRUDENT CORP ADV SER LTD,Prudent Corporate Advisory Services Limited,2962.6,3605.0,2665.0,3270.0,3300.0,2.5,buy,6,1368652032,33.05,,272273984,1.293,1.293,10084159488,4.793,243.589,0.24597,0.36285,,1334162048,0.693,0.515,0.45841,,0.23626
PRUDMOULI.NS,,,,,,,,,,86400,2,60.4,59.19,59.19,59.19,60.4,59.19,59.19,59.19,,,,,,,30.045685,,6678,6678,46896,15292,15292,1948019840,19.01,75.84,,65.575,35.84125,,,,,,,,,,,,,,,,,,NSI,EQUITY,PRUDMOULI.NS,PRUDENTIAL SUGAR CORPORAT,Prudential Sugar Corporation Ltd.,59.19,,,,,,none,,,,,,,,,,,,,,,,,,,
PSB.NS,,Banks - Regional,Financial Services,,,,,,,86400,2,53.58,53.5,52.13,53.62,53.58,53.5,52.13,53.62,0.2,0.0037,1721088000,0.2,3.66,0.88,52.54,,803271,803271,1222077,1752528,1752528,363018289152,41.0,77.5,9.871753,50.9968,57.72935,,,388960124928,0.18349001,119931909,6777789952,0.98248,0.00026,6909369856,16.912,3.1066697,0.267,1.0,,0.1286788,0.2,1721088000,NSI,EQUITY,PSB.NS,PUNJAB & SIND BANK,Punjab & Sind Bank,52.54,,,,,,none,,68546899968,10.014,,97848197120,,,36773437440,,5.443,0.00465,0.05054,,-69508300800,0.25,0.105,,,0.28425
PSPPROJECT.NS,,Engineering & Construction,Industrials,1969,,,,,,86400,2,653.35,655.95,645.0,668.95,653.35,655.95,645.0,668.95,2.5,0.0037,1693526400,,,0.48,27.32539,13.853044,136036,136036,257053,262296,262296,26365759488,565.4,803.8,1.0213202,634.122,663.03,,,26081118208,0.03545,14671257,39641800,0.62658,0.18056999,39660000,304.754,2.182416,-0.735,24.34,,-0.12105191,2.5,1693526400,NSI,EQUITY,PSPPROJECT.NS,PSP PROJECTS LIMITED,PSP Projects Limited,665.1,909.0,643.0,728.55554,690.0,,none,9,2793297920,71.081,2337411072,2737776896,0.684,1.63,25815369728,22.861,684.921,0.045489997,0.08858,-901951104,310439008,-0.757,-0.054,0.17791,0.09054,0.033570003
PTC.NS,,Utilities - Independent Power Producers,Utilities,108,,,,,,86400,2,175.03,175.1,169.0,175.44,175.03,175.1,169.0,175.44,7.8,0.045500003,1726704000,0.5128,7.36,1.048,10.832487,12.933333,2522311,2522311,1483546,1360611,1360611,51831107584,158.01,254.6,0.31054202,178.8924,203.15755,,,80357015552,0.03121,236545475,296008000,0.22650999,0.23322001,303603008,173.709,0.9827931,0.339,15.76,13.2,-0.09862727,7.8,1726704000,NSI,EQUITY,PTC.NS,PTC INDIA LIMITED,PTC India Limited,170.72,227.0,227.0,227.0,227.0,,none,1,22433200128,75.723,10867399680,43271000064,,,166905298944,71.756,563.597,,,,,0.337,-0.033,0.07836,0.06511,0.06439
PTCIL.NS,,Metal Fabrication,Industrials,,,,,,,86400,2,11763.65,11899.95,11600.0,11899.95,11763.65,11899.95,11600.0,11899.95,,,,,,0.498,370.31876,119.93991,8669,8669,15208,13085,13085,175528738816,5550.0,15702.1,75.58121,12230.632,11406.387,,,160061800448,0.15429,3989057,14984100,0.73291,0.04696,15033100,447.064,26.117403,-0.566,31.53,,0.92070377,,,NSI,EQUITY,PTCIL.NS,PTC INDUSTRIES LIMITED,PTC Industries Limited,11676.15,20070.0,19653.0,19861.5,19861.5,,none,2,1578609024,109.31,629608512,1818913024,,,2322385920,28.174,166.377,,,,,-0.596,-0.345,0.79165,0.2711,0.12576
PTL.NS,,Real Estate Services,Real Estate,578,,,,,,86400,2,44.11,44.3,43.75,44.52,44.11,44.3,43.75,44.52,1.75,0.043,1720742400,0.8794,7.11,0.419,19.429203,7.5188355,84152,84152,82180,150470,150470,5861633536,37.75,54.1,9.10886,41.983,42.9571,,,5592793088,0.40750998,28671534,132377000,0.79438,,133492000,63.705,0.68927085,1.038,2.26,5.84,0.03928995,1.75,1720742400,NSI,EQUITY,PTL.NS,PTL ENTERPRISES LTD,PTL Enterprises Limited,43.91,,,,,,none,,5792000,0.044,585945472,212164992,,,643508992,2.516,4.901,,,,,1.105,,0.99985003,0.91055,0.87184995
PUNJABCHEM.NS,,Chemicals,Basic Materials,1215,,,,,,86400,2,1073.05,1077.3,1046.1,1085.95,1073.05,1077.3,1046.1,1085.95,3.0,0.0028,1721865600,0.0933,0.24,0.772,33.00561,,8499,8499,7758,6075,6075,13130917888,899.85,1575.0,1.4670761,1096.121,1152.0603,,,14021722112,0.04403,3289881,12262200,0.71036005,0.0004,12397600,286.868,3.6921163,-0.317,32.09,,-0.15386456,3.0,1721865600,NSI,EQUITY,PUNJABCHEM.NS,PUNJAB CHEM & CROP PROT L,Punjab Chemicals and Crop Protection Limited,1059.15,,,,,,none,,195200000,15.922,909100032,1232099968,0.844,1.561,8950400000,35.034,729.882,0.06501,0.11788,-93200000,405600000,-0.317,,0.3757,0.101569995,0.080369994
PURVA.NS,,Real Estate - Development,Real Estate,788,,,,,,86400,2,399.65,399.65,399.65,413.85,399.65,399.65,399.65,413.85,6.3,0.015800001,1706745600,2.1502001,2.16,0.662,138.79251,92.73863,51686,51686,86002,81975,81975,96769056768,173.55,569.6,3.6136308,391.888,396.3925,6.3,0.015763793,127521333248,0.02602,39390563,237150000,0.79380995,0.09833,237416992,79.427,5.1374216,,2.94,6.56,1.1263678,6.3,1706745600,NSI,EQUITY,PURVA.NS,PURAVANKARA LIMITED,Puravankara Limited,408.05,563.0,563.0,563.0,563.0,,none,1,9394499584,39.614,5910600192,40194899968,0.133,1.078,26778900480,213.938,113.045,0.02992,0.0358,-1898887552,915100032,,0.362,0.47881,0.22072001,0.24656
PVP.NS,,Conglomerates,Industrials,33,,,,,,86400,2,31.24,31.3,29.68,31.82,31.24,31.3,29.68,31.82,,,1079654400,,,-0.844,12.11245,,161541,161541,133272,85851,85851,8197517824,12.65,43.45,77.76941,28.1212,29.7695,,,6196393472,6.06777,79129427,260404000,0.61887,,271800992,8.851,3.4075246,,2.49,,1.35625,1.0,1079654400,NSI,EQUITY,PVP.NS,PVP VENTURES LIMITED,PVP Ventures Limited,30.16,,,,,,none,,75017000,0.339,-41738000,428360992,,,105408000,18.705,0.422,,,,,,4.567,0.83602995,-0.39597,-1.55213
PVRINOX.NS,,Entertainment,Communication Services,4650,,,,,,86400,2,1486.6,1480.0,1455.15,1486.9,1486.6,1480.0,1455.15,1486.9,,,1583366400,,0.2,0.678,,29.690695,419344,419344,543871,694211,694211,146160599040,1204.2,1830.4,2.602992,1542.122,1456.4792,,,221247242240,-0.05471,69879600,98193296,0.28917,0.51107,100134000,725.908,2.010792,,-31.38,50.56,-0.17812502,4.0,1583366400,NSI,EQUITY,PVRINOX.NS,PVR INOX LIMITED,PVR INOX Limited,1459.65,2450.0,1399.0,1847.3636,1825.0,2.0,buy,22,5605000192,57.0,7025999872,83299999744,0.298,0.445,56150999040,116.665,572.261,0.00907,-0.04227,4614125056,16616999936,,-0.189,0.66463995,0.12513,0.09241
PVSL.NS,,Auto & Truck Dealerships,Consumer Cyclical,10000,,,,,,86400,2,178.41,180.0,170.05,180.39,178.41,180.0,170.05,180.39,0.5,0.0031,1726531200,,,,25.07122,,116656,116656,120050,279388,279388,12702474240,152.56,296.55,0.22281353,176.7898,221.17303,,,19778154496,0.012940001,18512000,71198200,0.72595,0.13368,73641800,91.738,1.880246,-0.297,6.88,,-0.3753757,0.5,1726531200,NSI,EQUITY,PVSL.NS,POPULAR VEHICLES N SER L,Popular Vehicles and Services Limited,172.49,,,,,,none,,776190016,10.902,2630222592,9249920000,,,57009438720,141.619,874.483,,,,,-0.379,0.071,0.15001,0.04614,0.01646
PYRAMID.NS,,Packaging & Containers,Consumer Cyclical,662,,,,,,86400,2,210.4,212.87,212.0,236.95,210.4,212.87,212.0,236.95,,,,,,,31.168741,,1036067,1036067,379021,204701,204701,8289455104,134.4,258.99,1.5713705,202.813,175.83115,,,8051602432,0.05526,9206761,36784800,0.77709997,,36797000,60.405,3.7306516,-0.025,7.23,,0.17737722,,,NSI,EQUITY,PYRAMID.NS,PYRAMID TECHNOPLAST LTD,Pyramid Technoplast Limited,225.35,,,,,,none,,157884000,4.298,436823488,199854000,,,5275302912,8.994,146.59,,,,,-0.176,-0.035,0.25222,0.08281,0.07059
QUESS.NS,,Staffing & Employment Services,Industrials,522434,,,,,,86400,2,689.5,693.6,668.95,694.65,689.5,693.6,668.95,694.65,12.0,0.0174,1725580800,0.42189997,,0.746,28.570225,18.909714,297157,297157,389265,233489,233489,102529228800,459.5,875.0,0.514342,701.239,662.15424,,,104478883840,0.01777,55352278,148626000,0.62624,0.23295,151356992,194.267,3.4869537,0.285,23.71,27.57,0.3691764,6.0,1725580800,NSI,EQUITY,QUESS.NS,QUESS CORP LIMITED,Quess Corp Limited,677.4,940.0,600.0,806.8571,830.0,1.71429,buy,7,5867180032,39.056,6095889920,6904189952,1.37,1.442,199340572672,22.371,1342.694,0.04912,0.12323,3836740096,6412319744,0.266,0.091,0.09733,0.030580001,0.024300002
QUICKHEAL.NS,,Software - Application,Technology,996,,,,,,86400,2,643.0,642.0,630.05,658.8,643.0,642.0,630.05,658.8,3.0,0.0047,1724976000,0.5051,,0.28,109.88156,,83544,83544,279762,88727,88727,35022012416,351.05,825.0,11.45521,642.788,566.46826,3.0,0.00466563,33134929920,0.105579995,13528461,53929800,0.75944,0.0107,53959200,81.097,8.007695,-0.678,5.91,,0.777717,3.0,1724976000,NSI,EQUITY,QUICKHEAL.NS,QUICK HEAL TECH LTD,Quick Heal Technologies Limited,649.4,,,,,,none,,1865200000,34.607,310100000,,4.692,4.872,3057299968,,54.022,0.02609,0.07749,-197512496,-35100000,-0.69,-0.062,0.96556,0.10143,-0.0010899999
QUINTEGRA.NS,,Information Technology Services,Technology,2,,,,,,86400,4,2.03,2.1,1.97,2.1,2.03,2.1,1.97,2.1,,,1221782400,,,,,,19390,19390,6994,4143,4143,55772700,1.45,2.78,,1.795,1.988,,,203342000,,,26813800,0.42071998,,26813800,-3.7,,,-0.02,,0.23030305,0.3,1221782400,NSI,EQUITY,QUINTEGRA.NS,QUINTEGRA SOLUTIONS LTD.,Quintegra Solutions Limited,2.08,,,,,,none,,22000,0.001,,132314000,0.002,0.002,,,,-0.02465,,-3987250,-4165000,,,,,
