Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
SEQUENT.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,1195,,,,,,86400,2,185.52,185.2,179.5,186.65,185.52,185.2,179.5,186.65,,,1631059200,,,0.816,271.49252,36.0198,304118,304118,2829059,282802,282802,45474635776,92.05,240.7,3.1873307,194.1154,152.5751,,,53771845632,0.00385,117720831,249890000,0.52984,0.13168,249998000,26.366,6.8990364,,0.67,5.05,0.6431798,0.5,1631059200,NSI,EQUITY,SEQUENT.NS,SEQUENT SCIENTIFIC LTD.,Sequent Scientific Limited,181.9,,,,,,none,,724430016,2.893,1192217472,4876930048,,,14267310080,68.404,57.194,,,,,,0.171,0.45384,0.08356,0.06786
SERVOTECH.NS,,Electrical Equipment & Parts,Industrials,291,,,,,,86400,2,174.92,174.0,172.0,180.84,174.92,174.0,172.0,180.84,0.05,0.00029999999,1726790400,0.054899998,,-0.076,191.34781,,2089406,2089406,1168527,805654,805654,38183780352,73.0,205.4,7.6360564,180.1326,125.71855,0.05,0.00028584496,39420506112,0.04064,94134923,216904000,,,222035008,7.939,22.174076,2.625,0.92,,1.3503337,0.05,1726790400,NSI,EQUITY,SERVOTECH.NS,SERVOTECH POWER SYS LTD.,Servotech Power Systems Limited,176.04,,,,,,none,,377140000,1.701,357318016,760332992,1.246,1.853,5000458240,42.941,22.45,0.07664,0.15241,-570136256,-363576000,2.4,1.324,0.16744,0.07146,0.08718
SESHAPAPER.NS,,Paper & Paper Products,Basic Materials,1026,,,,,,86400,2,321.9,323.5,315.0,324.4,321.9,323.5,315.0,324.4,5.0,0.0155,1716336000,0.1574,1.78,0.349,9.970098,,12453,12453,26787,29939,29939,19976820736,279.3,383.3,1.0894862,310.202,329.2865,,,12469269504,0.104320005,22720023,63068100,0.79678,0.08103,63077900,326.428,0.97035176,-0.611,31.77,,-0.09744978,5.0,1716336000,NSI,EQUITY,SESHAPAPER.NS,SESHASAYEE PAPER & BOARDS,Seshasayee Paper and Boards Limited,316.75,,,,,,none,,7420499968,123.284,2335699968,824499968,2.652,3.837,18336000000,4.196,304.422,0.051,0.1024,165537504,917400000,-0.611,0.1,0.37905997,0.12738,0.04869
SETCO.NS,,Auto Parts,Consumer Cyclical,,,,,,,86400,2,19.74,20.72,19.25,20.72,19.74,20.72,19.25,20.72,,,1568851200,,,1.361,,,523629,523629,165809,402955,402955,2767603968,6.15,20.72,0.42766696,11.815,11.54515,,,11074700288,-0.17138,52304886,133767000,0.60546,,135800000,-35.188,,,-7.9,,1.9114287,1.0,1568851200,NSI,EQUITY,SETCO.NS,SETCO AUTOMOTIVE LTD,Setco Automotive Limited,20.38,,,,,,none,,144100000,1.079,797753728,9878299648,,,6471399936,,48.37,,,,,,0.12,0.49905998,0.12327,0.06889
SETUINFRA.NS,,Engineering & Construction,Industrials,,,,,,,86400,4,1.0,1.0,0.96,1.05,1.0,1.0,0.96,1.05,,,1475798400,,,1.389,100.0,,66178,66178,56319,84674,84674,125678000,0.55,1.16,0.17957,0.8822,0.81055,,,908267264,0.0013,81105208,125678000,0.35147998,0.01533,125678000,3.94,0.2538071,,0.01,,0.17647064,0.05,1475798400,NSI,EQUITY,SETUINFRA.NS,SETUBANDHAN INFRA LTD,Setubandhan Infrastructure Limited,1.0,,,,,,none,,3007000,0.024,19167000,785390016,0.402,0.955,699883008,158.545,5.569,0.0017,0.00184,,,,0.13,0.06895,0.027390001,-0.01228
SEYAIND.NS,,Specialty Chemicals,Basic Materials,28,,,,,,86400,2,24.49,24.0,23.29,25.45,24.49,24.0,23.29,25.45,,,1568851200,,,0.666,,,17290,17290,7690,3161,3161,650977280,19.0,38.78,7.510121,26.7174,26.3244,,,8506935808,-0.30091,7175751,26570500,0.68693,,26675300,311.486,0.07865522,,-1.01,,0.13379633,1.5,1568851200,NSI,EQUITY,SEYAIND.NS,SEYA INDUSTRIES LIMITED,Seya Industries Limited,24.5,,,,,,none,,14354000,0.523,32513250,7709784064,,,86680000,93.156,3.236,,,,,,0.269,1.0,0.3751,-1.3714999
SFL.NS,,Furnishings, Fixtures & Appliances,Consumer Cyclical,2221,,,,,,86400,2,959.3,958.5,945.9,983.85,959.3,958.5,945.9,983.85,,,,,,0.323,70.11862,33.984318,173183,173183,136456,289570,289570,106045898752,774.05,1279.0,3.147678,862.518,923.44,,,116317954048,0.04488,37627890,108697000,0.65660006,0.29146,109479000,274.994,3.5468047,-0.777,13.91,34.77,-0.1893363,,,NSI,EQUITY,SFL.NS,SHEELA FOAM LIMITED,Sheela Foam Limited,975.35,1150.0,930.0,1040.0,1040.0,,none,2,4946299904,45.379,2817999872,14355200000,0.682,1.114,33690200064,46.958,309.998,0.02049,0.05138,-21166823424,2884300032,-0.799,0.325,0.39125,0.08364,0.02634
SGIL.NS,,Metal Fabrication,Industrials,620,,,,,,86400,2,459.4,459.4,451.55,461.6,459.4,459.4,451.55,461.6,,,,,,0.085,50.94866,,23693,23693,69985,103547,103547,7095379456,293.0,500.0,2.196314,409.728,375.46323,,,6150622720,0.037219997,4310922,15543000,0.73190004,,15661400,33.046,13.814076,0.186,8.96,,0.46690226,,,NSI,EQUITY,SGIL.NS,SYNERGY GREEN IND. LTD,Synergy Green Industries Limited,456.5,,,,,,none,,103598000,7.332,416374240,799334016,,,3230585088,171.188,228.699,,,,,0.188,-0.06,0.6091,0.12889,0.09137999
SGL.NS,,Textile Manufacturing,Consumer Cyclical,221,,,,,,86400,2,20.35,20.35,19.27,20.89,20.35,20.35,19.27,20.89,,,,,,0.568,,,77576,77576,27598,50019,50019,546058112,13.25,27.32,0.5735652,16.8698,17.38605,,,662954496,-0.01417,8440248,27452700,0.70824,,27845900,9.963,1.9682827,,-0.47,,0.32500005,,,NSI,EQUITY,SGL.NS,STL GLOBAL LIMITED,STL Global Limited,19.61,,,,,,none,,2453000,0.082,7566250,193230000,,,952041984,71.856,34.42,,,,,,0.512,0.15517001,0.00795,0.0032499998
SHAILY.NS,,Specialty Chemicals,Basic Materials,629,,,,,,86400,2,1489.8,1499.7,1470.45,1540.0,1489.8,1499.7,1470.45,1540.0,1.0,0.0007,1726185600,0.062800005,,0.837,95.29486,64.776115,317172,317172,210225,391778,391778,69802147840,312.5,1540.0,9.966198,1129.53,860.4623,,,71278403584,0.104499996,17853944,45952700,0.62079,0.12234,45961900,107.883,14.080068,1.025,15.94,,3.461742,1.0,1726185600,NSI,EQUITY,SHAILY.NS,SHAILY ENG PLASTICS LTD,Shaily Engineering Plastics Limited,1519.0,1350.0,1160.0,1255.0,1255.0,,none,2,150348000,3.278,1413731968,1761314944,0.629,1.213,7003889152,35.597,152.712,0.0813,0.15943,83506752,1214590976,1.021,0.219,0.39721,0.20185,0.15635
SHAKTIPUMP.NS,,Specialty Industrial Machinery,Industrials,585,,,,,,86400,2,944.3,984.0,920.0,984.0,944.3,984.0,920.0,984.0,0.67,0.0007,1727049600,0.0235,1.28,0.682,34.054005,,893463,893463,444916,491565,491565,115973562368,154.825,984.0,5.006273,787.84033,596.4268,,,19171205120,0.14199,8299530,120211000,0.56268,0.07928,120442000,470.329,2.0512238,16.302,28.33,,5.167821,4.0,1727049600,NSI,EQUITY,SHAKTIPUMP.NS,SHAKTI PUMPS (I) LTD,Shakti Pumps (India) Limited,964.75,,,,,,none,,1790700032,89.376,4951080960,1632600064,1.409,1.906,23165648896,17.325,1204.29,0.22024,0.48235,-1306981248,391776992,14.868,3.171,0.35221002,0.21372999,0.23351999
SHALBY.NS,,Medical Care Facilities,Healthcare,2853,,,,,,86400,2,239.83,239.8,234.99,241.34,239.83,239.8,234.99,241.34,1.2,0.005,1726704000,0.2442,0.59,1.025,47.851624,20.834513,79696,79696,166208,169521,169521,25253163008,204.05,339.5,2.5084867,237.2414,263.1931,1.2,0.0050035445,39521906688,0.05435,35485813,107264000,0.75798,0.0065499996,115132000,65.249,3.6081777,-0.877,4.92,9.4,-0.21497166,1.2,1726704000,NSI,EQUITY,SHALBY.NS,SHALBY LIMITED,Shalby Limited,235.43,310.0,310.0,310.0,310.0,,none,1,1485890048,9.632,1565190016,4632719872,0.711,1.506,10067090432,45.774,88.64,0.04192,0.05284,-669683776,3960000,-0.914,0.124,0.24389,0.15548,0.05908
SHALPAINTS.NS,,Specialty Chemicals,Basic Materials,896,,,,,,86400,2,115.4,116.75,115.21,119.48,115.4,116.75,115.21,119.48,,,1341792000,,2.08,,,,169427,169427,145317,190978,190978,9864527872,97.0,221.6,1.7572238,114.9952,142.3417,,,11285931008,-0.15074,18169461,83711200,0.78416,1.0000001e-05,84581696,41.357,2.8493364,,-10.12,,-0.3456968,1.437729,1341792000,NSI,EQUITY,SHALPAINTS.NS,SHALIM PAINTS LTD,Shalimar Paints Limited,117.84,,,,,,none,,219200000,2.614,-672499968,1624700032,0.431,1.117,5613700096,46.854,67.338,-0.08014,-0.25478,-941675008,-326600000,,0.227,0.26045,-0.119799994,-0.10422
SHANKARA.NS,,Home Improvement Retail,Consumer Cyclical,725,,,,,,86400,2,679.5,681.55,676.05,719.0,679.5,681.55,676.05,719.0,3.0,0.0044,1718236800,0.0937,,0.264,21.228333,12.589507,159125,159125,104106,68357,68357,17224278016,444.9,834.75,0.3328884,578.266,630.9185,,,18089621504,0.0148599995,9937685,24249300,0.59094,0.075890005,24297900,338.675,2.097291,-0.165,33.46,56.42,-0.006712377,3.0,1718236800,NSI,EQUITY,SHANKARA.NS,SHANKARA BLDG PRODUCT LTD,Shankara Building Products Limited,710.3,,,,,,none,,283700000,11.695,1574800000,1142599936,0.913,1.629,51741900800,13.908,2147.02,0.05745,0.102910005,-646612480,162600000,-0.165,0.164,0.05607,0.030439999,0.024330001
SHANTI.NS,,Farm Products,Consumer Defensive,9,,,,,,86400,2,15.43,15.45,15.01,15.89,15.43,15.45,15.01,15.89,,,1537315200,,,,,,72691,72691,98039,332175,332175,171366272,13.5,34.4,1.9356203,16.344,15.9531,,,167104752,-0.15827,3820432,11106000,,,11149400,11.816,1.3007786,,-1.37,,-0.1437326,0.333333,1537315200,NSI,EQUITY,SHANTI.NS,SHANTI OVERSEAS INDIA LTD,Shanti Overseas (India) Limited,15.37,,,,,,none,,9075000,0.819,-21210000,5957000,0.62,1.846,88533000,4.552,7.997,-0.07586,-0.10163999,-18120876,-34974000,,5571.4,0.06224,-0.23957,-0.1656
SHANTIGEAR.NS,,Specialty Industrial Machinery,Industrials,490,,,,,,86400,2,530.45,525.6,522.0,533.1,530.45,525.6,522.0,533.1,5.0,0.0094,1721347200,0.42439997,1.48,0.403,44.414265,135.54405,12970,12970,29188,17469,17469,40137760768,473.3,703.0,7.0038667,549.456,573.318,,,39493349376,0.15774,19338372,76715904,0.74797,0.03511,77409904,49.119,10.651683,0.219,11.78,3.86,0.03174913,2.0,1721347200,NSI,EQUITY,SHANTIGEAR.NS,SHANTHI GEARS LTD,Shanthi Gears Limited,523.2,,,,,,none,,655200000,8.538,1127500032,,1.677,3.187,5730800128,,74.69,0.13442001,0.25695,-95162496,330500000,0.219,0.145,0.48754,0.19674,0.19945
SHARDACROP.NS,,Agricultural Inputs,Basic Materials,500,,,,,,86400,2,827.55,839.0,817.0,839.8,827.55,839.0,817.0,839.8,3.0,0.0036000002,1722556800,0.1243,1.28,1.104,33.97765,20.239151,128404,128404,438312,201297,201297,74138107904,318.05,872.25,2.1142962,738.087,530.018,,,67609407488,0.0621,21395091,90220496,0.74821,0.13017,90313200,254.204,3.2292962,,24.16,28.9,0.9704753,3.0,1722556800,NSI,EQUITY,SHARDACROP.NS,SHARDA CROPCHEM LTD.,Sharda Cropchem Limited,820.9,857.0,586.0,762.0,807.0,,none,5,6587523072,73.006,5276871168,121033000,1.33,2.143,35065147392,0.528,388.655,0.04851,0.099379994,2032815744,6292920832,,0.338,0.30298,0.15049,0.02641
SHARDAMOTR.NS,,Auto Parts,Consumer Cyclical,917,,,,,,86400,2,2098.15,2076.0,2051.0,2099.5,2098.15,2076.0,2051.0,2099.5,9.92,0.0047999998,1726704000,0.1598,,1.401,19.12326,,27142,27142,30281,45197,45197,59540500480,1120.0,2952.1,2.096059,2088.795,2025.6152,,,53330272256,0.11307,10215724,28703900,0.65435,0.096820004,28708800,338.323,6.1311235,0.391,108.47,,0.7806679,9.92,1726704000,NSI,EQUITY,SHARDAMOTR.NS,SHARDA MOTOR INDS LTD,Sharda Motor Industries Limited,2074.3,,,,,,none,,6088998912,205.271,3903327488,236654000,,,28405927936,2.353,956.063,,,,,0.395,0.048,0.2498,0.13741,0.120790005
SHAREINDIA.NS,,Capital Markets,Financial Services,3718,,,,,,86400,2,313.2,316.0,306.15,333.2,313.2,316.0,306.15,333.2,1.7,0.0054,1730937600,0.081099994,,0.097,14.127238,,7611385,7611385,709752,1259848,1259848,68248109056,261.1,405.28,4.226856,293.105,307.9172,1.7,0.0054278416,41140183040,0.28335,68728580,218220000,0.67504,0.00556,221908992,109.709,2.8033252,0.101,21.77,,-0.14221567,0.5,1730937600,NSI,EQUITY,SHAREINDIA.NS,SHARE IND. SECURITIES LTD,Share India Securities Limited,307.55,,,,,,none,,26191628288,127.268,,3892229120,3.26,3.289,16146305024,17.128,86.343,0.15201001,0.26147,,-1496412032,-0.149,0.223,0.69042,,0.38434
SHEKHAWATI.NS,,Textile Manufacturing,Consumer Cyclical,141,,,,,,86400,2,29.05,30.5,30.5,30.5,29.05,30.5,30.5,30.5,,,,,,3.656,0.6880216,,18005,18005,51739,84485,84485,1054592384,1.45,86.43,1.3075075,38.9996,18.0326,,,1040486976,1.89305,10975977,34470000,0.68248004,,34576800,3.554,8.58188,-0.692,44.33,,18.67742,,,NSI,EQUITY,SHEKHAWATI.NS,SHEKHAWATI INDUSTRIES LTD,Shekhawati Industries Limited,30.5,,,,,,none,,17783000,0.514,155735008,3918000,0.254,1.16,806566976,3.189,23.457,0.09595,,-94435128,50902000,-0.692,0.202,0.69948,0.19308001,0.120570004
SHEMAROO.NS,,Entertainment,Communication Services,663,,,,,,86400,2,174.64,174.6,173.01,175.57,174.64,174.6,173.01,175.57,,,1568592000,,0.76,0.746,,5.4056077,21833,21833,118412,40536,40536,4739074048,128.7,240.0,0.70602095,167.7776,161.9902,,,8090319360,-0.13065,9049048,27311400,0.66653,,27535400,187.961,0.92317027,,-32.2,32.1,0.14799869,1.65,1568592000,NSI,EQUITY,SHEMAROO.NS,SHEMAROO ENTER. LTD.,Shemaroo Entertainment Limited,173.52,,,,,,none,,18330000,0.671,-659326016,3413067008,0.375,2.028,6712370176,67.083,246.21,-0.04322,-0.1586,305875616,317316992,,-0.185,-0.00204,-0.09823,-0.17261
SHILPAMED.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,1007,,,,,,86400,2,810.75,812.0,807.0,826.4,810.75,812.0,807.0,826.4,,,1663545600,,0.14,0.648,123.45864,38.45433,301875,301875,361386,578894,578894,80286326784,313.15,959.5,6.781289,854.816,676.92224,,,93089890304,0.0378,34169940,97790896,0.58411,0.07368,98424200,208.37,3.9401066,10.926,6.65,,1.2997198,1.1,1663545600,NSI,EQUITY,SHILPAMED.NS,SHILPA MEDICARE LTD,Shilpa Medicare Limited,821.0,1525.0,891.0,1208.0,1208.0,,none,2,304355008,3.16,2737970688,9373886464,,,11839389696,52.078,131.733,,,,,9.429,0.124,0.65185,0.23126,0.15894
SHIVALIK.NS,,Agricultural Inputs,Basic Materials,267,,,,,,86400,2,849.45,853.05,802.2,854.55,849.45,853.05,802.2,854.55,0.5,0.00090000004,1726790400,0.0548,,0.996,89.68647,,76468,76468,94016,282097,282097,12687083520,492.9,872.5,4.480749,607.879,598.1915,,,8858788864,0.05548,5823509,15560400,0.61443,7e-05,15562200,326.233,2.4989808,-0.156,9.09,,0.33636582,0.5,1726790400,NSI,EQUITY,SHIVALIK.NS,SHIVALIK RASAYAN LIMITED,Shivalik Rasayan Limited,815.25,,,,,,none,,377375008,24.305,269555264,760820992,,,2831464960,14.989,182.968,,,,,-0.212,0.158,0.47276002,0.0952,0.07886
SHIVAMAUTO.NS,,Auto Parts,Consumer Cyclical,803,,,,,,86400,2,48.65,49.14,46.55,50.25,48.65,49.14,46.55,50.25,,,1474329600,,1.81,0.732,,,344803,344803,246060,1029321,1029321,5741989376,31.0,64.77,1.2001178,41.9682,42.8151,,,8201366016,-0.100150004,30078173,122222000,0.74796,,123428000,4.549,10.327545,,-3.52,,0.26801622,0.372336,1474329600,NSI,EQUITY,SHIVAMAUTO.NS,SHIVAM AUTO.LTD,Shivam Autotech Limited,46.98,,,,,,none,,7578000,0.062,509592736,3895911936,,,4784521216,700.789,39.246,,,,,,0.045,0.49155,0.10651,0.03701
SHIVAMILLS.NS,,Textile Manufacturing,Consumer Cyclical,773,,,,,,86400,2,103.8,105.8,103.8,108.99,103.8,105.8,103.8,108.99,,,1660694400,,,0.216,,,56643,56643,61872,180484,180484,903674048,73.85,119.35,0.53442585,92.8194,92.8335,,,923511936,-0.01317,2165896,8641810,0.74937,,8664810,111.3,0.93953276,,-2.37,,0.15674782,1.2,1660694400,NSI,EQUITY,SHIVAMILLS.NS,SHIVA MILLS LIMITED,Shiva Mills Limited,104.57,,,,,,none,,4994000,0.578,42655752,102954000,,,1690925056,10.704,195.763,,,,,,0.338,0.19178,0.02523,-0.01841
SHIVATEX.NS,,Textile Manufacturing,Consumer Cyclical,1614,,,,,,86400,2,226.02,230.96,226.0,247.43,226.02,230.96,226.0,247.43,,,1662076800,,5.56,0.346,36.346565,,20635,20635,49553,15872,15872,3091219968,135.0,299.0,1.0108557,232.295,188.10245,,,4523196928,-0.01148,2953425,12962700,0.7725,,12984500,95.025,2.5053408,,6.55,,0.7005,1.4,1662076800,NSI,EQUITY,SHIVATEX.NS,SHIVA TEXYARN LIMITED,Shiva Texyarn Limited,238.07,,,,,,none,,16888000,1.303,149034752,1050652032,,,3058022912,85.295,236.137,,,,,,-0.327,0.42506,0.04874,0.06769
SHK.NS,,Specialty Chemicals,Basic Materials,603,,,,,,86400,2,272.1,273.5,269.05,275.75,272.1,273.5,269.05,275.75,2.75,0.0101,1712880000,3.4757001,,0.644,168.66458,22.077234,209462,209462,937681,262482,262482,37588217856,136.1,336.25,1.9058063,291.162,233.13345,,,42179321856,0.0044400003,47302540,138420992,0.70319,0.100810006,141239008,87.618,3.0992491,,1.61,14.9,0.9354954,0.75,1712880000,NSI,EQUITY,SHK.NS,S H KELKAR AND CO. LTD.,S H Kelkar and Company Limited,271.55,370.0,370.0,370.0,370.0,,none,1,1111600000,8.031,3002074880,6657900032,,,19722999808,54.834,142.818,,,,,,0.056,0.43844002,0.15221,0.11858
SHOPERSTOP.NS,,Department Stores,Consumer Cyclical,6327,,,,,,86400,2,605.55,612.1,602.55,632.8,605.55,612.1,602.55,632.8,,,1563753600,,0.21,0.278,415.62912,45.81022,142396,142396,64208,59160,59160,69111308288,594.05,943.4,1.5467925,658.218,741.1835,,,98265325568,0.00374,32745807,110011000,0.70331,0.23727,110120000,23.857,26.306744,,1.51,15.82,-0.05942303,0.710059,1563753600,NSI,EQUITY,SHOPERSTOP.NS,SHOPPERS STOP LIMITED,Shoppers Stop Limited,627.6,1000.0,600.0,789.4,780.0,,none,10,140300000,1.274,3506299904,29302499328,0.03,0.824,44680400896,1115.521,406.348,0.027190002,0.06683,2379024896,6427100160,,0.073,0.37065,0.07848,0.025179999
SHRADHA.NS,,Real Estate - Development,Real Estate,,,,,,,86400,2,87.0,86.5,85.26,86.5,87.0,86.5,85.26,86.5,0.4,0.0046,1720742400,0.0937,,0.841,20.34845,,3646,3646,50580,38011,38011,4404241920,22.4,88.26,4.4266453,73.91108,51.70949,,,3144182784,0.21726,5141855,50623500,,,51656600,56.298,1.514441,0.135,4.19,,2.31493,1.0,1720742400,NSI,EQUITY,SHRADHA.NS,SHRADHA INFRAPROJECTS LTD,Shradha Infraprojects Limited,85.26,,,,,,none,,2984000,0.17,235692000,1629419008,0.126,1.451,994939008,161.495,49.171,0.04276,0.26346,-318011872,58049000,0.311,-0.6,0.24865,0.23688999,0.01454
SHREDIGCEM.NS,,Building Materials,Basic Materials,245,,,,,,86400,2,88.55,88.55,86.65,88.74,88.55,88.55,86.65,88.74,3.0,0.0339,1721347200,0.5882,,,17.19804,,247117,247117,389828,223792,223792,12967747584,81.19,123.9,1.7579225,89.1232,101.08865,,,12258936832,0.1014,50530452,147814000,0.06309,0.5514,147848000,26.604,3.2968726,-0.947,5.1,,-0.025444448,3.0,1721347200,NSI,EQUITY,SHREDIGCEM.NS,SHREE DIGVIJAY CEM CO LTD,Shree Digvijay Cement Company Limited,87.71,,,,,,none,,33921000,0.258,1265665024,750222016,0.215,1.754,7376745984,21.428,50.03,0.10864,0.22487,-1018755776,683219968,-0.94,-0.209,0.48108003,0.17157,0.00398
SHREECEM.NS,,Building Materials,Basic Materials,7073,6,8,1,5,6,86400,2,28091.25,28110.0,27960.6,28494.9,28091.25,28110.0,27960.6,28494.9,110.0,0.0039,1721692800,0.2188,0.33,0.397,59.022816,42.52698,46165,46165,30191,30819,30819,1022967218176,23500.0,30737.75,5.1431775,25387.145,25806.053,,,954425147392,0.087069996,8743965,36080700,0.72763,0.20627001,36136500,5954.583,4.761408,-0.829,480.36,862.94,0.0035111904,55.0,1721692800,NSI,EQUITY,SHREECEM.NS,SHREE CEMENT LIMITED,Shree Cement Limited,28352.2,28800.0,17550.0,25793.46,25986.0,2.74359,hold,39,56955199488,1624.311,41403101184,16821999616,1.277,2.006,198897893376,8.041,5502.381,0.03801,0.08566,-8034762752,29841899520,-0.824,-0.155,0.60082,0.20816,-0.02526
SHREEPUSHK.NS,,Specialty Chemicals,Basic Materials,730,,,,,,86400,2,372.85,372.5,357.2,377.4,372.85,372.5,357.2,377.4,1.5,0.0057,1726790400,0.113299996,,0.515,24.479239,22.266254,95879,95879,62234,123664,123664,11678550016,155.15,384.8,1.5679437,285.8064,229.78365,,,8352605184,0.05641,4222579,32337700,0.70678,,32476500,149.752,2.4013035,0.628,14.69,16.15,0.6582892,1.5,1726790400,NSI,EQUITY,SHREEPUSHK.NS,SHRE PUSH CHEM & FERT LTD,Shree Pushkar Chemicals & Fertilisers Limited,359.6,,,,,,none,,1097053056,34.684,653632256,1081993984,,,7448322048,22.846,235.617,,,,,0.622,0.106,0.33817002,0.08776,0.06236
SHREERAMA.NS,,Packaging & Containers,Consumer Cyclical,343,,,,,,86400,2,47.35,48.24,46.7,49.2,47.35,48.24,46.7,49.2,,,1007596800,,,0.547,43.594593,,128884,128884,341055,89918,89918,6462629376,21.5,52.5,3.4770257,37.2524,29.26195,,,6619612160,0.080369994,38702424,133468000,0.67376,,133553000,8.491,5.698975,1.066,1.11,,0.54600644,1.311031,1007596800,NSI,EQUITY,SHREERAMA.NS,SHREE RAMA MULTI TECH LTD,Shree Rama Multi-Tech Limited,48.39,,,,,,none,,42204000,0.319,207700000,264295008,1.7,3.042,1858665984,23.544,13.864,0.06244,0.14259,-184428752,265260000,1.353,0.207,0.3543,0.11175,0.105749995
SHRENIK.NS,,Paper & Paper Products,Basic Materials,4,,,,,,86400,4,0.85,0.88,0.87,0.89,0.85,0.88,0.87,0.89,,,1599523200,,,2.0,,,1485782,1485782,1134257,836944,836944,544680000,0.66,1.5,2.2204049,0.7654,0.89245,,,1782146944,,444367080,612000000,,,628105024,-2.877,,-0.999,-0.05,,-0.31538463,0.033333,1599523200,NSI,EQUITY,SHRENIK.NS,SHRENIK LIMITED,Shrenik Limited,0.89,,,,,,none,,16000,,-2413293824,1237483008,0.002,0.002,245306624,,0.559,,,,,,-0.471,,,-0.0334
SHREYANIND.NS,,Paper & Paper Products,Basic Materials,1352,,,,,,86400,2,248.82,248.65,246.54,253.84,248.82,248.65,246.54,253.84,3.0,0.0121,1722211200,0.0705,2.09,0.344,5.8618097,9.08303,18508,18508,12956,14707,14707,3448131584,194.9,347.0,0.566946,241.2628,252.52095,,,1774461184,0.09667,5640426,13824600,0.7104,,13858100,288.659,0.8640645,-0.539,42.55,27.46,-0.041061103,2.0,1722211200,NSI,EQUITY,SHREYANIND.NS,SHREYANS INDUSTRIES LTD,Shreyans Industries Limited,249.42,,,,,,none,,2110363008,152.589,576172032,435262016,1.896,2.469,6081939968,10.903,439.982,0.04953,0.15773,-121912248,213015008,-0.54,-0.226,0.55262,0.09473,0.02703
SHREYAS.NS,,Marine Shipping,Industrials,30,,,,,,86400,2,355.85,366.85,352.5,378.5,355.85,366.85,352.5,378.5,1.5,0.0047999998,1694044800,0.113000005,0.76,0.898,,,92685,92685,110702,40947,40947,7813576704,230.2,439.9,2.2981784,337.901,316.4405,,,11331960832,-0.14809,6221041,21957500,0.70439005,,22024600,347.837,1.0230366,0.504,-22.93,,0.21497273,1.5,1694044800,NSI,EQUITY,SHREYAS.NS,SHREYAS SHIPPING & LOGIST,Transworld Shipping Lines Limited,355.85,,,,,,none,,509600000,23.281,859174976,4052400128,,,3399899904,52.867,154.734,,,,,0.5,0.329,0.4341,0.25270998,0.090629995
SHRIPISTON.NS,,Auto Parts,Consumer Cyclical,,,,,,,86400,2,2161.7,2180.0,2124.0,2239.9,2161.7,2180.0,2124.0,2239.9,10.0,0.0046,1721088000,0.0943,0.89,1.141,20.365843,15.964338,80637,80637,72141,83743,83743,95222571008,1158.75,2399.0,2.8553607,2098.222,2024.5033,,,89108520960,0.14009,20528894,44049800,,0.02716,44314300,486.976,4.4125376,0.098,105.51,,0.8544121,5.0,1721088000,NSI,EQUITY,SHRIPISTON.NS,SHRIRAM PIST. & RING LTD,Shriram Pistons & Rings Limited,2148.8,2950.0,2392.0,2671.0,2671.0,1.0,strong_buy,2,11595700224,263.196,6816500224,5056900096,1.946,2.655,33348700160,22.543,757.109,0.115609996,0.2342,909162496,4252400128,0.098,0.166,0.58491004,0.2044,0.1676
